Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
13/09/2023 12:02:32 PM,"669","67.0","49","989.6"
13/09/2023 12:04:32 PM,"652","67.3","49","989.7"
13/09/2023 12:06:32 PM,"649","67.5","49","989.6"
13/09/2023 12:08:32 PM,"664","67.6","49","989.6"
13/09/2023 12:10:32 PM,"657","67.9","49","989.6"
13/09/2023 12:12:32 PM,"663","68.1","49","989.6"
13/09/2023 12:14:32 PM,"662","68.1","48","989.6"
13/09/2023 12:16:32 PM,"657","67.9","46","989.5"
13/09/2023 12:18:32 PM,"663","67.5","48","989.5"
13/09/2023 12:20:32 PM,"667","67.4","48","989.5"
13/09/2023 12:22:32 PM,"657","67.5","49","989.5"
13/09/2023 12:24:32 PM,"650","67.6","49","989.5"
13/09/2023 12:26:32 PM,"670","67.8","49","989.5"
13/09/2023 12:28:32 PM,"659","68.0","49","989.5"
13/09/2023 12:30:32 PM,"655","68.2","49","989.5"
13/09/2023 12:32:32 PM,"655","68.4","49","989.5"
13/09/2023 12:34:32 PM,"651","68.5","49","989.4"
13/09/2023 12:36:32 PM,"663","68.7","49","989.4"
13/09/2023 12:38:32 PM,"660","68.8","49","989.5"
13/09/2023 12:40:32 PM,"667","68.7","47","989.5"
13/09/2023 12:42:32 PM,"667","68.5","46","989.5"
13/09/2023 12:44:32 PM,"648","68.0","45","989.4"
13/09/2023 12:46:32 PM,"650","67.8","47","989.4"
13/09/2023 12:48:32 PM,"647","67.8","48","989.3"
13/09/2023 12:50:32 PM,"645","67.9","48","989.4"
13/09/2023 12:52:32 PM,"649","68.1","48","989.4"
13/09/2023 12:54:32 PM,"650","68.3","48","989.3"
13/09/2023 12:56:32 PM,"645","68.5","48","989.4"
13/09/2023 12:58:32 PM,"650","68.8","48","989.3"
13/09/2023 1:00:32 PM,"652","69.0","48","989.3"
13/09/2023 1:02:32 PM,"656","69.2","48","989.3"
13/09/2023 1:04:32 PM,"654","69.3","49","989.3"
13/09/2023 1:06:32 PM,"652","69.5","49","989.3"
13/09/2023 1:08:32 PM,"648","69.5","47","989.3"
13/09/2023 1:10:32 PM,"649","69.3","45","989.3"
13/09/2023 1:12:32 PM,"644","68.8","45","989.3"
13/09/2023 1:14:32 PM,"635","68.6","47","989.3"
13/09/2023 1:16:32 PM,"654","68.5","47","989.3"
13/09/2023 1:18:32 PM,"646","68.6","48","989.3"
13/09/2023 1:20:32 PM,"639","68.9","48","989.2"
13/09/2023 1:22:32 PM,"638","69.0","48","989.2"
13/09/2023 1:24:32 PM,"654","69.3","48","989.2"
13/09/2023 1:26:32 PM,"634","69.4","48","989.3"
13/09/2023 1:28:32 PM,"651","69.6","48","989.2"
13/09/2023 1:30:32 PM,"657","69.8","48","989.2"
13/09/2023 1:32:32 PM,"642","69.9","48","989.2"
13/09/2023 1:34:32 PM,"652","70.2","47","989.2"
13/09/2023 1:36:32 PM,"664","70.0","46","989.2"
13/09/2023 1:38:32 PM,"658","69.6","44","989.3"
13/09/2023 1:40:32 PM,"636","69.2","46","989.2"
13/09/2023 1:42:32 PM,"646","69.0","47","989.2"
13/09/2023 1:44:32 PM,"632","69.0","47","989.2"
13/09/2023 1:46:32 PM,"638","69.2","47","989.2"
13/09/2023 1:48:32 PM,"642","69.3","47","989.3"
13/09/2023 1:50:32 PM,"645","69.4","47","989.2"
13/09/2023 1:52:32 PM,"647","69.5","47","989.2"
13/09/2023 1:54:32 PM,"639","69.8","47","989.2"
13/09/2023 1:56:32 PM,"651","69.9","47","989.2"
13/09/2023 1:58:32 PM,"655","70.1","47","989.1"
13/09/2023 2:00:32 PM,"648","70.3","47","989.1"
13/09/2023 2:02:32 PM,"653","70.3","46","989.1"
13/09/2023 2:04:32 PM,"639","70.1","44","989.1"
13/09/2023 2:06:32 PM,"630","69.6","44","989.1"
13/09/2023 2:08:32 PM,"652","69.3","46","989.0"
13/09/2023 2:10:32 PM,"635","69.2","46","989.0"
13/09/2023 2:12:32 PM,"640","69.3","47","988.9"
13/09/2023 2:14:32 PM,"638","69.4","47","988.9"
13/09/2023 2:16:32 PM,"636","69.6","47","988.9"
13/09/2023 2:18:32 PM,"643","69.9","47","988.9"
13/09/2023 2:20:32 PM,"634","70.2","47","988.9"
13/09/2023 2:22:32 PM,"637","70.3","47","988.9"
13/09/2023 2:24:32 PM,"637","70.5","47","988.8"
13/09/2023 2:26:32 PM,"646","70.7","46","988.8"
13/09/2023 2:28:32 PM,"646","70.5","44","988.9"
13/09/2023 2:30:32 PM,"619","70.3","44","988.8"
13/09/2023 2:32:32 PM,"634","69.9","46","988.9"
13/09/2023 2:34:32 PM,"622","69.8","46","988.8"
13/09/2023 2:36:32 PM,"634","69.8","47","988.8"
13/09/2023 2:38:32 PM,"635","70.0","47","988.9"
13/09/2023 2:40:32 PM,"627","70.2","47","988.8"
13/09/2023 2:42:32 PM,"624","70.3","47","988.8"
13/09/2023 2:44:32 PM,"615","70.6","47","988.7"
13/09/2023 2:46:32 PM,"606","70.8","47","988.7"
13/09/2023 2:48:32 PM,"611","71.0","47","988.7"
13/09/2023 2:50:32 PM,"627","71.0","45","988.7"
13/09/2023 2:52:32 PM,"635","70.7","43","988.7"
13/09/2023 2:54:32 PM,"623","70.3","44","988.7"
13/09/2023 2:56:32 PM,"624","70.0","45","988.7"
13/09/2023 2:58:32 PM,"623","70.0","46","988.6"
13/09/2023 3:00:32 PM,"632","70.2","46","988.6"
13/09/2023 3:02:32 PM,"635","70.3","46","988.6"
13/09/2023 3:04:32 PM,"623","70.5","46","988.6"
13/09/2023 3:06:32 PM,"622","70.7","46","988.6"
13/09/2023 3:08:32 PM,"626","71.0","46","988.6"
13/09/2023 3:10:32 PM,"634","71.2","46","988.7"
13/09/2023 3:12:32 PM,"639","71.2","45","988.6"
13/09/2023 3:14:32 PM,"614","70.9","43","988.6"
13/09/2023 3:16:32 PM,"620","70.5","44","988.5"
13/09/2023 3:18:32 PM,"613","70.3","45","988.5"
13/09/2023 3:20:32 PM,"621","70.3","46","988.6"
13/09/2023 3:22:32 PM,"622","70.4","46","988.5"
13/09/2023 3:24:32 PM,"626","70.6","46","988.6"
13/09/2023 3:26:32 PM,"618","70.8","46","988.6"
13/09/2023 3:28:32 PM,"609","71.0","46","988.6"
13/09/2023 3:30:32 PM,"624","71.2","46","988.7"
13/09/2023 3:32:32 PM,"619","71.2","44","988.7"
13/09/2023 3:34:32 PM,"616","70.8","43","988.7"
13/09/2023 3:36:32 PM,"613","70.4","43","988.6"
13/09/2023 3:38:32 PM,"615","70.1","45","988.6"
13/09/2023 3:40:32 PM,"608","70.0","45","988.6"
13/09/2023 3:42:32 PM,"631","70.1","45","988.5"
13/09/2023 3:44:32 PM,"604","70.2","46","988.6"
13/09/2023 3:46:32 PM,"617","70.3","46","988.6"
13/09/2023 3:48:32 PM,"609","70.5","46","988.6"
13/09/2023 3:50:32 PM,"602","70.7","46","988.6"
13/09/2023 3:52:32 PM,"629","70.7","44","988.6"
13/09/2023 3:54:32 PM,"615","70.4","43","988.5"
13/09/2023 3:56:32 PM,"618","70.0","42","988.6"
13/09/2023 3:58:32 PM,"616","69.6","45","988.5"
13/09/2023 4:00:32 PM,"619","69.4","45","988.6"
13/09/2023 4:02:32 PM,"607","69.5","45","988.5"
13/09/2023 4:04:32 PM,"611","69.7","45","988.5"
13/09/2023 4:06:32 PM,"610","69.9","45","988.4"
13/09/2023 4:08:32 PM,"612","70.1","46","988.5"
13/09/2023 4:10:32 PM,"625","70.2","46","988.5"
13/09/2023 4:12:32 PM,"611","70.2","44","988.5"
13/09/2023 4:14:32 PM,"631","69.9","43","988.5"
13/09/2023 4:16:32 PM,"614","69.4","42","988.6"
13/09/2023 4:18:32 PM,"623","69.2","45","988.6"
13/09/2023 4:20:32 PM,"621","69.0","45","988.5"
13/09/2023 4:22:32 PM,"617","69.2","45","988.6"
13/09/2023 4:24:32 PM,"608","69.3","45","988.5"
13/09/2023 4:26:32 PM,"613","69.5","46","988.5"
13/09/2023 4:28:32 PM,"618","69.7","46","988.5"
13/09/2023 4:30:32 PM,"606","69.8","45","988.5"
13/09/2023 4:32:32 PM,"610","69.8","44","988.5"
13/09/2023 4:34:32 PM,"603","69.4","43","988.5"
13/09/2023 4:36:32 PM,"606","69.1","44","988.5"
13/09/2023 4:38:32 PM,"598","68.8","45","988.5"
13/09/2023 4:40:32 PM,"606","68.9","45","988.5"
13/09/2023 4:42:32 PM,"610","69.0","46","988.5"
13/09/2023 4:44:32 PM,"619","69.1","46","988.5"
13/09/2023 4:46:32 PM,"623","69.3","46","988.5"
13/09/2023 4:48:32 PM,"620","69.3","46","988.5"
13/09/2023 4:50:32 PM,"628","69.4","45","988.5"
13/09/2023 4:52:32 PM,"635","69.3","44","988.5"
13/09/2023 4:54:32 PM,"616","68.9","43","988.5"
13/09/2023 4:56:31 PM,"612","68.5","45","988.5"
13/09/2023 4:58:31 PM,"629","68.5","45","988.5"
13/09/2023 5:00:31 PM,"619","68.5","46","988.5"
13/09/2023 5:02:31 PM,"612","68.6","46","988.5"
13/09/2023 5:04:31 PM,"612","68.8","46","988.5"
13/09/2023 5:06:31 PM,"625","69.0","46","988.4"
13/09/2023 5:08:31 PM,"628","69.2","46","988.5"
13/09/2023 5:10:31 PM,"650","69.2","45","988.5"
13/09/2023 5:12:31 PM,"631","69.0","44","988.5"
13/09/2023 5:14:31 PM,"630","68.5","43","988.5"
13/09/2023 5:16:31 PM,"641","68.2","45","988.5"
13/09/2023 5:18:31 PM,"631","68.0","46","988.5"
13/09/2023 5:20:31 PM,"639","68.1","46","988.5"
13/09/2023 5:22:31 PM,"632","68.3","46","988.6"
13/09/2023 5:24:31 PM,"639","68.4","46","988.6"
13/09/2023 5:26:31 PM,"636","68.6","46","988.6"
13/09/2023 5:28:31 PM,"616","68.8","46","988.6"
13/09/2023 5:30:31 PM,"641","68.9","46","988.6"
13/09/2023 5:32:31 PM,"631","68.8","45","988.7"
13/09/2023 5:34:31 PM,"660","68.5","44","988.7"
13/09/2023 5:36:31 PM,"648","68.0","45","988.8"
13/09/2023 5:38:31 PM,"653","67.8","46","988.7"
13/09/2023 5:40:31 PM,"639","67.8","46","988.7"
13/09/2023 5:42:31 PM,"665","67.9","46","988.7"
13/09/2023 5:44:31 PM,"658","68.0","46","988.7"
13/09/2023 5:46:31 PM,"651","68.2","46","988.7"
13/09/2023 5:48:31 PM,"640","68.4","47","988.7"
13/09/2023 5:50:31 PM,"639","68.5","47","988.7"
13/09/2023 5:52:31 PM,"652","68.6","46","988.7"
13/09/2023 5:54:31 PM,"648","68.5","45","988.7"
13/09/2023 5:56:31 PM,"659","68.2","45","988.7"
13/09/2023 5:58:31 PM,"664","67.7","44","988.8"
13/09/2023 6:00:31 PM,"663","67.4","46","988.8"
13/09/2023 6:02:31 PM,"660","67.4","46","988.8"
13/09/2023 6:04:31 PM,"660","67.5","47","988.8"
13/09/2023 6:06:31 PM,"650","67.5","47","988.8"
13/09/2023 6:08:31 PM,"645","67.6","47","988.8"
13/09/2023 6:10:31 PM,"648","67.8","47","988.8"
13/09/2023 6:12:31 PM,"655","68.0","47","988.8"
13/09/2023 6:14:31 PM,"655","68.1","47","988.8"
13/09/2023 6:16:31 PM,"660","68.2","47","988.8"
13/09/2023 6:18:31 PM,"657","68.4","47","988.9"
13/09/2023 6:20:31 PM,"663","68.5","47","988.9"
13/09/2023 6:22:31 PM,"649","68.2","46","988.9"
13/09/2023 6:24:31 PM,"659","67.8","45","988.8"
13/09/2023 6:26:31 PM,"653","67.5","47","988.8"
13/09/2023 6:28:31 PM,"636","67.5","47","988.8"
13/09/2023 6:30:31 PM,"638","67.5","47","988.8"
13/09/2023 6:32:31 PM,"649","67.5","47","988.8"
13/09/2023 6:34:31 PM,"648","67.6","47","988.8"
13/09/2023 6:36:31 PM,"643","67.7","47","988.9"
13/09/2023 6:38:31 PM,"659","67.8","47","988.8"
13/09/2023 6:40:31 PM,"647","68.0","47","988.9"
13/09/2023 6:42:31 PM,"649","68.0","47","988.8"
13/09/2023 6:44:31 PM,"644","68.2","47","988.9"
13/09/2023 6:46:31 PM,"657","68.2","47","988.9"
13/09/2023 6:48:31 PM,"654","68.4","47","988.8"
13/09/2023 6:50:31 PM,"653","68.5","47","988.9"
13/09/2023 6:52:31 PM,"632","68.5","47","988.9"
13/09/2023 6:54:31 PM,"629","68.4","46","988.9"
13/09/2023 6:56:31 PM,"636","68.0","45","988.9"
13/09/2023 6:58:31 PM,"622","67.6","46","988.9"
13/09/2023 7:00:31 PM,"620","67.3","47","988.8"
13/09/2023 7:02:31 PM,"621","67.2","47","988.9"
13/09/2023 7:04:31 PM,"623","67.2","48","988.9"
13/09/2023 7:06:31 PM,"618","67.3","48","988.8"
13/09/2023 7:08:31 PM,"620","67.5","48","988.9"
13/09/2023 7:10:31 PM,"634","67.5","48","988.9"
13/09/2023 7:12:31 PM,"642","67.6","48","988.9"
13/09/2023 7:14:31 PM,"629","67.7","48","988.9"
13/09/2023 7:16:31 PM,"625","67.8","48","988.9"
13/09/2023 7:18:31 PM,"629","67.9","48","988.9"
13/09/2023 7:20:31 PM,"620","68.0","48","988.9"
13/09/2023 7:22:31 PM,"638","68.0","48","988.9"
13/09/2023 7:24:31 PM,"628","68.1","48","989.0"
13/09/2023 7:26:31 PM,"625","68.2","48","989.1"
13/09/2023 7:28:31 PM,"639","68.2","47","989.1"
13/09/2023 7:30:31 PM,"631","67.9","46","989.0"
13/09/2023 7:32:31 PM,"613","67.5","46","989.0"
13/09/2023 7:34:31 PM,"625","67.2","47","989.0"
13/09/2023 7:36:31 PM,"620","67.0","47","989.0"
13/09/2023 7:38:31 PM,"629","67.0","48","989.0"
13/09/2023 7:40:31 PM,"621","67.1","48","989.0"
13/09/2023 7:42:31 PM,"613","67.2","48","989.0"
13/09/2023 7:44:31 PM,"636","67.3","48","989.0"
13/09/2023 7:46:31 PM,"616","67.4","48","989.1"
13/09/2023 7:48:31 PM,"622","67.4","48","989.1"
13/09/2023 7:50:31 PM,"616","67.5","48","989.1"
13/09/2023 7:52:31 PM,"612","67.5","48","989.1"
13/09/2023 7:54:31 PM,"627","67.5","48","989.1"
13/09/2023 7:56:31 PM,"626","67.7","48","989.1"
13/09/2023 7:58:31 PM,"622","67.7","48","989.1"
13/09/2023 8:00:31 PM,"629","67.8","48","989.0"
13/09/2023 8:02:31 PM,"634","67.8","48","989.1"
13/09/2023 8:04:31 PM,"631","67.8","48","989.0"
13/09/2023 8:06:31 PM,"634","67.9","48","989.0"
13/09/2023 8:08:31 PM,"617","68.0","48","989.1"
13/09/2023 8:10:31 PM,"623","67.9","47","989.1"
13/09/2023 8:12:31 PM,"606","67.6","46","989.1"
13/09/2023 8:14:31 PM,"599","67.2","47","989.2"
13/09/2023 8:16:31 PM,"593","66.9","47","989.2"
13/09/2023 8:18:31 PM,"611","66.8","48","989.1"
13/09/2023 8:20:31 PM,"612","66.9","48","989.2"
13/09/2023 8:22:31 PM,"596","67.0","48","989.2"
13/09/2023 8:24:31 PM,"607","67.1","48","989.2"
13/09/2023 8:26:31 PM,"601","67.1","48","989.2"
13/09/2023 8:28:31 PM,"599","67.2","48","989.2"
13/09/2023 8:30:31 PM,"599","67.3","48","989.2"
13/09/2023 8:32:31 PM,"596","67.3","48","989.2"
13/09/2023 8:34:31 PM,"600","67.5","48","989.3"
13/09/2023 8:36:31 PM,"604","67.5","48","989.3"
13/09/2023 8:38:31 PM,"627","67.5","48","989.3"
13/09/2023 8:40:31 PM,"620","67.5","48","989.3"
13/09/2023 8:42:31 PM,"612","67.6","48","989.3"
13/09/2023 8:44:31 PM,"596","67.6","48","989.4"
13/09/2023 8:46:31 PM,"622","67.6","48","989.4"
13/09/2023 8:48:31 PM,"608","67.6","48","989.4"
13/09/2023 8:50:31 PM,"612","67.7","48","989.4"
13/09/2023 8:52:31 PM,"620","67.7","48","989.4"
13/09/2023 8:54:31 PM,"611","67.8","48","989.5"
13/09/2023 8:56:31 PM,"606","67.8","48","989.5"
13/09/2023 8:58:31 PM,"617","67.8","48","989.5"
13/09/2023 9:00:31 PM,"608","67.9","48","989.5"
13/09/2023 9:02:31 PM,"617","67.9","48","989.5"
13/09/2023 9:04:31 PM,"606","67.9","48","989.5"
13/09/2023 9:06:31 PM,"615","68.0","48","989.6"
13/09/2023 9:08:31 PM,"616","68.0","48","989.6"
13/09/2023 9:10:31 PM,"612","68.0","48","989.6"
13/09/2023 9:12:31 PM,"630","68.0","48","989.6"
13/09/2023 9:14:31 PM,"620","68.0","48","989.6"
13/09/2023 9:16:31 PM,"620","68.0","48","989.6"
13/09/2023 9:18:31 PM,"603","68.1","48","989.6"
13/09/2023 9:20:31 PM,"609","68.1","48","989.6"
13/09/2023 9:22:31 PM,"610","68.1","48","989.7"
13/09/2023 9:24:31 PM,"618","68.2","48","989.7"
13/09/2023 9:26:31 PM,"625","68.2","48","989.7"
13/09/2023 9:28:31 PM,"602","68.2","48","989.7"
13/09/2023 9:30:31 PM,"615","68.2","48","989.8"
13/09/2023 9:32:31 PM,"607","68.2","48","989.8"
13/09/2023 9:34:31 PM,"621","68.2","48","989.8"
13/09/2023 9:36:31 PM,"619","68.2","48","989.8"
13/09/2023 9:38:31 PM,"634","68.2","48","989.8"
13/09/2023 9:40:31 PM,"618","68.2","48","989.8"
13/09/2023 9:42:31 PM,"618","68.3","48","989.8"
13/09/2023 9:44:31 PM,"619","68.3","48","989.8"
13/09/2023 9:46:31 PM,"616","68.3","48","989.8"
13/09/2023 9:48:31 PM,"625","68.3","48","989.8"
13/09/2023 9:50:31 PM,"617","68.4","48","989.9"
13/09/2023 9:52:31 PM,"617","68.4","48","989.9"
13/09/2023 9:54:31 PM,"612","68.4","48","989.9"
13/09/2023 9:56:31 PM,"633","68.4","48","989.8"
13/09/2023 9:58:31 PM,"630","68.4","48","989.8"
13/09/2023 10:00:31 PM,"617","68.4","48","989.8"
13/09/2023 10:02:31 PM,"616","68.4","48","989.8"
13/09/2023 10:04:31 PM,"629","68.4","48","989.8"
13/09/2023 10:06:31 PM,"629","68.4","48","989.8"
13/09/2023 10:08:31 PM,"616","68.4","48","989.8"
13/09/2023 10:10:31 PM,"629","68.4","48","989.9"
13/09/2023 10:12:31 PM,"613","68.2","47","989.9"
13/09/2023 10:14:31 PM,"614","67.9","46","989.9"
13/09/2023 10:16:31 PM,"615","67.5","47","989.9"
13/09/2023 10:18:31 PM,"613","67.3","48","989.9"
13/09/2023 10:20:31 PM,"614","67.2","48","989.9"
13/09/2023 10:22:31 PM,"629","67.2","48","989.9"
13/09/2023 10:24:31 PM,"612","67.2","48","989.9"
13/09/2023 10:26:31 PM,"625","67.3","48","989.9"
13/09/2023 10:28:31 PM,"624","67.3","48","989.9"
13/09/2023 10:30:31 PM,"625","67.4","48","990.0"
13/09/2023 10:32:31 PM,"608","67.4","48","990.0"
13/09/2023 10:34:31 PM,"618","67.5","48","989.9"
13/09/2023 10:36:31 PM,"613","67.5","49","990.0"
13/09/2023 10:38:31 PM,"614","67.5","49","990.0"
13/09/2023 10:40:31 PM,"623","67.5","49","990.1"
13/09/2023 10:42:31 PM,"618","67.6","49","990.0"
13/09/2023 10:44:31 PM,"626","67.6","49","990.0"
13/09/2023 10:46:31 PM,"617","67.6","49","990.0"
13/09/2023 10:48:31 PM,"626","67.6","49","990.0"
13/09/2023 10:50:31 PM,"627","67.6","49","990.0"
13/09/2023 10:52:31 PM,"621","67.7","49","990.1"
13/09/2023 10:54:31 PM,"628","67.6","49","990.1"
13/09/2023 10:56:31 PM,"617","67.7","49","990.1"
13/09/2023 10:58:31 PM,"628","67.7","49","990.1"
13/09/2023 11:00:31 PM,"625","67.7","49","990.1"
13/09/2023 11:02:31 PM,"629","67.8","49","990.1"
13/09/2023 11:04:31 PM,"624","67.7","49","990.2"
13/09/2023 11:06:31 PM,"619","67.8","49","990.2"
13/09/2023 11:08:31 PM,"618","67.8","49","990.2"
13/09/2023 11:10:31 PM,"626","67.8","49","990.2"
13/09/2023 11:12:31 PM,"625","67.8","49","990.2"
13/09/2023 11:14:31 PM,"632","67.8","49","990.3"
13/09/2023 11:16:31 PM,"622","67.8","49","990.2"
13/09/2023 11:18:31 PM,"618","67.8","49","990.3"
13/09/2023 11:20:31 PM,"634","67.8","49","990.3"
13/09/2023 11:22:31 PM,"614","67.8","49","990.3"
13/09/2023 11:24:31 PM,"634","67.9","49","990.3"
13/09/2023 11:26:31 PM,"626","67.9","49","990.3"
13/09/2023 11:28:31 PM,"626","67.9","49","990.3"
13/09/2023 11:30:31 PM,"618","67.9","49","990.3"
13/09/2023 11:32:31 PM,"611","68.0","49","990.3"
13/09/2023 11:34:31 PM,"633","67.9","49","990.4"
13/09/2023 11:36:31 PM,"626","67.9","49","990.4"
13/09/2023 11:38:31 PM,"633","68.0","49","990.4"
13/09/2023 11:40:31 PM,"624","67.9","49","990.4"
13/09/2023 11:42:31 PM,"635","67.9","49","990.4"
13/09/2023 11:44:31 PM,"634","68.0","49","990.5"
13/09/2023 11:46:31 PM,"626","68.0","49","990.5"
13/09/2023 11:48:31 PM,"617","68.0","49","990.5"
13/09/2023 11:50:31 PM,"621","68.0","49","990.5"
13/09/2023 11:52:31 PM,"622","68.0","49","990.5"
13/09/2023 11:54:31 PM,"626","68.0","49","990.5"
13/09/2023 11:56:31 PM,"612","68.0","49","990.5"
13/09/2023 11:58:31 PM,"629","68.0","49","990.5"
14/09/2023 12:00:31 AM,"620","68.0","49","990.5"
14/09/2023 12:02:31 AM,"634","68.0","49","990.5"
14/09/2023 12:04:31 AM,"631","68.0","50","990.5"
14/09/2023 12:06:31 AM,"628","68.0","49","990.5"
14/09/2023 12:08:31 AM,"628","68.0","50","990.5"
14/09/2023 12:10:31 AM,"631","68.0","49","990.5"
14/09/2023 12:12:31 AM,"634","68.0","50","990.5"
14/09/2023 12:14:31 AM,"638","68.0","50","990.5"
14/09/2023 12:16:31 AM,"629","68.0","50","990.6"
14/09/2023 12:18:31 AM,"611","68.0","50","990.5"
14/09/2023 12:20:31 AM,"628","68.0","50","990.6"
14/09/2023 12:22:31 AM,"635","68.1","50","990.6"
14/09/2023 12:24:31 AM,"622","68.0","50","990.6"
14/09/2023 12:26:31 AM,"628","68.0","50","990.6"
14/09/2023 12:28:31 AM,"641","68.1","50","990.6"
14/09/2023 12:30:31 AM,"628","68.0","50","990.6"
14/09/2023 12:32:31 AM,"620","68.1","50","990.6"
14/09/2023 12:34:31 AM,"639","68.1","50","990.5"
14/09/2023 12:36:31 AM,"629","68.1","50","990.5"
14/09/2023 12:38:31 AM,"628","68.1","50","990.5"
14/09/2023 12:40:31 AM,"642","68.0","50","990.5"
14/09/2023 12:42:31 AM,"629","68.1","50","990.5"
14/09/2023 12:44:31 AM,"617","68.1","50","990.5"
14/09/2023 12:46:31 AM,"630","68.0","50","990.5"
14/09/2023 12:48:31 AM,"634","68.0","50","990.5"
14/09/2023 12:50:31 AM,"613","68.1","50","990.4"
14/09/2023 12:52:31 AM,"622","68.1","50","990.4"
14/09/2023 12:54:31 AM,"634","68.0","50","990.4"
14/09/2023 12:56:31 AM,"632","68.1","50","990.4"
14/09/2023 12:58:31 AM,"638","68.0","50","990.5"
14/09/2023 1:00:31 AM,"632","68.0","50","990.5"
14/09/2023 1:02:31 AM,"640","68.1","50","990.4"
14/09/2023 1:04:31 AM,"645","68.1","50","990.5"
14/09/2023 1:06:31 AM,"634","68.1","50","990.4"
14/09/2023 1:08:31 AM,"623","68.0","50","990.5"
14/09/2023 1:10:31 AM,"641","68.0","50","990.5"
14/09/2023 1:12:31 AM,"655","68.1","50","990.6"
14/09/2023 1:14:31 AM,"640","68.1","50","990.6"
14/09/2023 1:16:31 AM,"649","68.1","50","990.6"
14/09/2023 1:18:31 AM,"634","68.0","50","990.6"
14/09/2023 1:20:31 AM,"633","68.0","50","990.6"
14/09/2023 1:22:31 AM,"651","68.0","50","990.6"
14/09/2023 1:24:31 AM,"650","68.1","50","990.6"
14/09/2023 1:26:31 AM,"647","68.0","50","990.7"
14/09/2023 1:28:31 AM,"637","68.0","50","990.7"
14/09/2023 1:30:31 AM,"642","68.1","50","990.7"
14/09/2023 1:32:31 AM,"652","68.1","50","990.7"
14/09/2023 1:34:31 AM,"654","68.0","50","990.7"
14/09/2023 1:36:31 AM,"660","68.0","50","990.7"
14/09/2023 1:38:31 AM,"657","68.0","50","990.7"
14/09/2023 1:40:31 AM,"659","68.1","50","990.7"
14/09/2023 1:42:31 AM,"641","68.0","50","990.7"
14/09/2023 1:44:31 AM,"656","68.0","50","990.7"
14/09/2023 1:46:31 AM,"634","68.0","50","990.8"
14/09/2023 1:48:31 AM,"648","68.0","50","990.8"
14/09/2023 1:50:31 AM,"645","68.0","50","990.7"
14/09/2023 1:52:31 AM,"656","68.0","50","990.8"
14/09/2023 1:54:31 AM,"657","68.0","50","990.8"
14/09/2023 1:56:31 AM,"654","68.0","50","990.8"
14/09/2023 1:58:31 AM,"653","68.0","50","990.7"
14/09/2023 2:00:31 AM,"657","68.0","50","990.7"
14/09/2023 2:02:31 AM,"649","68.0","50","990.7"
14/09/2023 2:04:31 AM,"644","68.0","50","990.6"
14/09/2023 2:06:31 AM,"637","68.0","50","990.7"
14/09/2023 2:08:31 AM,"661","68.0","50","990.7"
14/09/2023 2:10:31 AM,"667","68.0","50","990.7"
14/09/2023 2:12:31 AM,"663","68.0","50","990.7"
14/09/2023 2:14:31 AM,"668","68.0","50","990.7"
14/09/2023 2:16:31 AM,"657","68.0","50","990.7"
14/09/2023 2:18:31 AM,"662","68.0","50","990.8"
14/09/2023 2:20:31 AM,"659","68.0","50","990.8"
14/09/2023 2:22:31 AM,"663","68.0","50","990.8"
14/09/2023 2:24:31 AM,"663","68.0","50","990.8"
14/09/2023 2:26:31 AM,"662","67.9","50","990.8"
14/09/2023 2:28:31 AM,"661","67.9","50","990.9"
14/09/2023 2:30:31 AM,"662","67.9","50","990.9"
14/09/2023 2:32:31 AM,"664","67.9","50","990.9"
14/09/2023 2:34:31 AM,"673","68.0","50","991.0"
14/09/2023 2:36:31 AM,"672","67.9","50","991.0"
14/09/2023 2:38:31 AM,"654","68.0","50","991.0"
14/09/2023 2:40:31 AM,"655","67.9","50","991.0"
14/09/2023 2:42:31 AM,"667","67.9","50","991.0"
14/09/2023 2:44:31 AM,"667","67.9","50","990.8"
14/09/2023 2:46:31 AM,"658","67.9","50","990.8"
14/09/2023 2:48:31 AM,"662","67.9","50","990.8"
14/09/2023 2:50:31 AM,"659","67.9","50","990.8"
14/09/2023 2:52:31 AM,"667","67.9","50","990.9"
14/09/2023 2:54:31 AM,"660","67.9","50","990.9"
14/09/2023 2:56:31 AM,"662","67.9","50","990.8"
14/09/2023 2:58:31 AM,"651","67.9","50","990.9"
14/09/2023 3:00:31 AM,"660","67.9","50","990.8"
14/09/2023 3:02:31 AM,"665","67.9","50","990.8"
14/09/2023 3:04:31 AM,"663","67.9","50","990.8"
14/09/2023 3:06:31 AM,"659","67.9","50","990.8"
14/09/2023 3:08:31 AM,"668","67.9","50","990.8"
14/09/2023 3:10:31 AM,"657","67.9","50","990.7"
14/09/2023 3:12:31 AM,"667","67.9","50","990.7"
14/09/2023 3:14:31 AM,"660","67.9","50","990.8"
14/09/2023 3:16:31 AM,"667","67.9","50","990.8"
14/09/2023 3:18:31 AM,"651","67.9","50","990.8"
14/09/2023 3:20:31 AM,"667","67.8","50","990.8"
14/09/2023 3:22:31 AM,"664","67.9","50","990.8"
14/09/2023 3:24:31 AM,"649","67.9","50","990.8"
14/09/2023 3:26:31 AM,"672","67.8","50","990.8"
14/09/2023 3:28:31 AM,"667","67.9","50","990.9"
